date,url
1951-03-07,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-03-07/toc_unixml/19510307_reps_19_212.xml;fileType=text%2Fxml
1951-03-08,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-03-08/toc_unixml/19510308_reps_19_212.xml;fileType=text%2Fxml
1951-03-09,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-03-09/toc_unixml/19510309_reps_19_212.xml;fileType=text%2Fxml
1951-03-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-03-13/toc_unixml/19510313_reps_19_212.xml;fileType=text%2Fxml
1951-03-14,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-03-14/toc_unixml/19510314_reps_19_212.xml;fileType=text%2Fxml
1951-03-15,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-03-15/toc_unixml/19510315_reps_19_212.xml;fileType=text%2Fxml
1951-03-16,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-03-16/toc_unixml/19510316_reps_19_212.xml;fileType=text%2Fxml
1951-06-12,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-06-12/toc_unixml/19510612_reps_20_213.xml;fileType=text%2Fxml
1951-06-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-06-13/toc_unixml/19510613_reps_20_213.xml;fileType=text%2Fxml
1951-06-19,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-06-19/toc_unixml/19510619_reps_20_213.xml;fileType=text%2Fxml
1951-06-20,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-06-20/toc_unixml/19510620_reps_20_213.xml;fileType=text%2Fxml
1951-06-21,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-06-21/toc_unixml/19510621_reps_20_213.xml;fileType=text%2Fxml
1951-06-22,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-06-22/toc_unixml/19510622_reps_20_213.xml;fileType=text%2Fxml
1951-06-26,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-06-26/toc_unixml/19510626_reps_20_213.xml;fileType=text%2Fxml
1951-06-27,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-06-27/toc_unixml/19510627_reps_20_213.xml;fileType=text%2Fxml
1951-06-28,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-06-28/toc_unixml/19510628_reps_20_213.xml;fileType=text%2Fxml
1951-06-29,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-06-29/toc_unixml/19510629_reps_20_213.xml;fileType=text%2Fxml
1951-07-03,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-07-03/toc_unixml/19510703_reps_20_213.xml;fileType=text%2Fxml
1951-07-04,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-07-04/toc_unixml/19510704_reps_20_213.xml;fileType=text%2Fxml
1951-07-05,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-07-05/toc_unixml/19510705_reps_20_213.xml;fileType=text%2Fxml
1951-07-10,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-07-10/toc_unixml/19510710_reps_20_213.xml;fileType=text%2Fxml
1951-07-11,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-07-11/toc_unixml/19510711_reps_20_213.xml;fileType=text%2Fxml
1951-07-12,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-07-12/toc_unixml/19510712_reps_20_213.xml;fileType=text%2Fxml
1951-07-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-07-13/toc_unixml/19510713_reps_20_213.xml;fileType=text%2Fxml
1951-09-26,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-09-26/toc_unixml/19510926_reps_20_214.xml;fileType=text%2Fxml
1951-09-27,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-09-27/toc_unixml/19510927_reps_20_214.xml;fileType=text%2Fxml
1951-10-02,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-02/toc_unixml/19511002_reps_20_214.xml;fileType=text%2Fxml
1951-10-03,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-03/toc_unixml/19511003_reps_20_214.xml;fileType=text%2Fxml
1951-10-04,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-04/toc_unixml/19511004_reps_20_214.xml;fileType=text%2Fxml
1951-10-09,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-09/toc_unixml/19511009_reps_20_214.xml;fileType=text%2Fxml
1951-10-10,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-10/toc_unixml/19511010_reps_20_214.xml;fileType=text%2Fxml
1951-10-11,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-11/toc_unixml/19511011_reps_20_214.xml;fileType=text%2Fxml
1951-10-16,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-16/toc_unixml/19511016_reps_20_214.xml;fileType=text%2Fxml
1951-10-17,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-17/toc_unixml/19511017_reps_20_214.xml;fileType=text%2Fxml
1951-10-18,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-18/toc_unixml/19511018_reps_20_214.xml;fileType=text%2Fxml
1951-10-23,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-23/toc_unixml/19511023_reps_20_214.xml;fileType=text%2Fxml
1951-10-24,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-24/toc_unixml/19511024_reps_20_214.xml;fileType=text%2Fxml
1951-10-25,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-25/toc_unixml/19511025_reps_20_214.xml;fileType=text%2Fxml
1951-10-30,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-30/toc_unixml/19511030_reps_20_214.xml;fileType=text%2Fxml
1951-10-31,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-10-31/toc_unixml/19511031_reps_20_214.xml;fileType=text%2Fxml
1951-11-01,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-01/toc_unixml/19511101_reps_20_214.xml;fileType=text%2Fxml
1951-11-06,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-06/toc_unixml/19511106_reps_20_215.xml;fileType=text%2Fxml
1951-11-07,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-07/toc_unixml/19511107_reps_20_215.xml;fileType=text%2Fxml
1951-11-08,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-08/toc_unixml/19511108_reps_20_215.xml;fileType=text%2Fxml
1951-11-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-13/toc_unixml/19511113_reps_20_215.xml;fileType=text%2Fxml
1951-11-14,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-14/toc_unixml/19511114_reps_20_215.xml;fileType=text%2Fxml
1951-11-15,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-15/toc_unixml/19511115_reps_20_215.xml;fileType=text%2Fxml
1951-11-16,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-16/toc_unixml/19511116_reps_20_215.xml;fileType=text%2Fxml
1951-11-20,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-20/toc_unixml/19511120_reps_20_215.xml;fileType=text%2Fxml
1951-11-21,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-21/toc_unixml/19511121_reps_20_215.xml;fileType=text%2Fxml
1951-11-22,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-22/toc_unixml/19511122_reps_20_215.xml;fileType=text%2Fxml
1951-11-23,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-23/toc_unixml/19511123_reps_20_215.xml;fileType=text%2Fxml
1951-11-27,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-27/toc_unixml/19511127_reps_20_215.xml;fileType=text%2Fxml
1951-11-28,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-28/toc_unixml/19511128_reps_20_215.xml;fileType=text%2Fxml
1951-11-29,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansardr80/1951-11-29/toc_unixml/19511129_reps_20_215.xml;fileType=text%2Fxml
