date,url
1911-09-05,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-09-05/toc_unixml/19110905_senate_4_60.xml;fileType=text%2Fxml
1911-09-06,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-09-06/toc_unixml/19110906_senate_4_60.xml;fileType=text%2Fxml
1911-09-08,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-09-08/toc_unixml/19110908_senate_4_60.xml;fileType=text%2Fxml
1911-09-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-09-13/toc_unixml/19110913_senate_4_60.xml;fileType=text%2Fxml
1911-09-14,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-09-14/toc_unixml/19110914_senate_4_60.xml;fileType=text%2Fxml
1911-09-15,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-09-15/toc_unixml/19110915_senate_4_60.xml;fileType=text%2Fxml
1911-10-04,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-04/toc_unixml/19111004_senate_4_60.xml;fileType=text%2Fxml
1911-10-05,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-05/toc_unixml/19111005_senate_4_60.xml;fileType=text%2Fxml
1911-10-06,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-06/toc_unixml/19111006_senate_4_60.xml;fileType=text%2Fxml
1911-10-11,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-11/toc_unixml/19111011_senate_4_61.xml;fileType=text%2Fxml
1911-10-12,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-12/toc_unixml/19111012_senate_4_61.xml;fileType=text%2Fxml
1911-10-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-13/toc_unixml/19111013_senate_4_61.xml;fileType=text%2Fxml
1911-10-18,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-18/toc_unixml/19111018_SENATE_4_61.xml;fileType=text%2Fxml
1911-10-19,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-19/toc_unixml/19111019_senate_4_61.xml;fileType=text%2Fxml
1911-10-20,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-20/toc_unixml/19111020_senate_4_61.xml;fileType=text%2Fxml
1911-10-25,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-25/toc_unixml/19111025_senate_4_61.xml;fileType=text%2Fxml
1911-10-26,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-26/toc_unixml/19111026_senate_4_61.xml;fileType=text%2Fxml
1911-10-27,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-10-27/toc_unixml/19111027_senate_4_61.xml;fileType=text%2Fxml
1911-11-01,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-01/toc_unixml/19111101_senate_4_61.xml;fileType=text%2Fxml
1911-11-02,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-02/toc_unixml/19111102_senate_4_61.xml;fileType=text%2Fxml
1911-11-03,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-03/toc_unixml/19111103_senate_4_61.xml;fileType=text%2Fxml
1911-11-08,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-08/toc_unixml/19111108_senate_4_61.xml;fileType=text%2Fxml
1911-11-09,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-09/toc_unixml/19111109_senate_4_61.xml;fileType=text%2Fxml
1911-11-10,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-10/toc_unixml/19111110_senate_4_62.xml;fileType=text%2Fxml
1911-11-15,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-15/toc_unixml/19111115_SENATE_4_62.xml;fileType=text%2Fxml
1911-11-16,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-16/toc_unixml/19111116_senate_4_62.xml;fileType=text%2Fxml
1911-11-17,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-17/toc_unixml/19111117_senate_4_62.xml;fileType=text%2Fxml
1911-11-22,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-22/toc_unixml/19111122_SENATE_4_62.xml;fileType=text%2Fxml
1911-11-23,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-23/toc_unixml/19111123_senate_4_62.xml;fileType=text%2Fxml
1911-11-24,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-24/toc_unixml/19111124_senate_4_62.xml;fileType=text%2Fxml
1911-11-28,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-28/toc_unixml/19111128_senate_4_62.xml;fileType=text%2Fxml
1911-11-29,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-29/toc_unixml/19111129_senate_4_62.xml;fileType=text%2Fxml
1911-11-30,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-11-30/toc_unixml/19111130_senate_4_62.xml;fileType=text%2Fxml
1911-12-01,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-12-01/toc_unixml/19111201_senate_4_62.xml;fileType=text%2Fxml
1911-12-05,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-12-05/toc_unixml/19111205_SENATE_4_63.xml;fileType=text%2Fxml
1911-12-06,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-12-06/toc_unixml/19111206_senate_4_63.xml;fileType=text%2Fxml
1911-12-07,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-12-07/toc_unixml/19111207_senate_4_63.xml;fileType=text%2Fxml
1911-12-08,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-12-08/toc_unixml/19111208_senate_4_63.xml;fileType=text%2Fxml
1911-12-12,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-12-12/toc_unixml/19111212_senate_4_63.xml;fileType=text%2Fxml
1911-12-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-12-13/toc_unixml/19111213_senate_4_63.xml;fileType=text%2Fxml
1911-12-14,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-12-14/toc_unixml/19111214_SENATE_4_63.xml;fileType=text%2Fxml
1911-12-15,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-12-15/toc_unixml/19111215_senate_4_63.xml;fileType=text%2Fxml
1911-12-18,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1911-12-18/toc_unixml/19111218_senate_4_63.xml;fileType=text%2Fxml
