date,url
1968-03-12,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-03-12/toc_unixml/19680312_senate_26_s37.xml;fileType=text%2Fxml
1968-03-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-03-13/toc_unixml/19680313_senate_26_s37.xml;fileType=text%2Fxml
1968-03-14,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-03-14/toc_unixml/19680314_senate_26_s37.xml;fileType=text%2Fxml
1968-03-19,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-03-19/toc_unixml/19680319_senate_26_s37.xml;fileType=text%2Fxml
1968-03-20,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-03-20/toc_unixml/19680320_senate_26_s37.xml;fileType=text%2Fxml
1968-03-21,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-03-21/toc_unixml/19680321_senate_26_s37.xml;fileType=text%2Fxml
1968-03-26,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-03-26/toc_unixml/19680326_senate_26_s37.xml;fileType=text%2Fxml
1968-03-27,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-03-27/toc_unixml/19680327_senate_26_s37.xml;fileType=text%2Fxml
1968-03-28,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-03-28/toc_unixml/19680328_senate_26_s37.xml;fileType=text%2Fxml
1968-04-02,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-04-02/toc_unixml/19680402_senate_26_s37.xml;fileType=text%2Fxml
1968-04-03,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-04-03/toc_unixml/19680403_senate_26_s37.xml;fileType=text%2Fxml
1968-04-04,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-04-04/toc_unixml/19680404_senate_26_s37.xml;fileType=text%2Fxml
1968-04-30,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-04-30/toc_unixml/19680430_senate_26_s37.xml;fileType=text%2Fxml
1968-05-01,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-01/toc_unixml/19680501_senate_26_s37.xml;fileType=text%2Fxml
1968-05-02,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-02/toc_unixml/19680502_senate_26_s37.xml;fileType=text%2Fxml
1968-05-07,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-07/toc_unixml/19680507_senate_26_s37.xml;fileType=text%2Fxml
1968-05-08,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-08/toc_unixml/19680508_senate_26_s37.xml;fileType=text%2Fxml
1968-05-09,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-09/toc_unixml/19680509_senate_26_s37.xml;fileType=text%2Fxml
1968-05-14,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-14/toc_unixml/19680514_senate_26_s37.xml;fileType=text%2Fxml
1968-05-15,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-15/toc_unixml/19680515_senate_26_s37.xml;fileType=text%2Fxml
1968-05-16,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-16/toc_unixml/19680516_senate_26_s37.xml;fileType=text%2Fxml
1968-05-28,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-28/toc_unixml/19680528_senate_26_s37.xml;fileType=text%2Fxml
1968-05-29,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-29/toc_unixml/19680529_senate_26_s37.xml;fileType=text%2Fxml
1968-05-30,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-05-30/toc_unixml/19680530_senate_26_s37.xml;fileType=text%2Fxml
1968-06-04,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-06-04/toc_unixml/19680604_senate_26_s37.xml;fileType=text%2Fxml
1968-06-05,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-06-05/toc_unixml/19680605_senate_26_s37.xml;fileType=text%2Fxml
1968-06-06,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-06-06/toc_unixml/19680606_senate_26_s37.xml;fileType=text%2Fxml
1968-06-11,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-06-11/toc_unixml/19680611_senate_26_s37.xml;fileType=text%2Fxml
1968-06-12,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-06-12/toc_unixml/19680612_senate_26_s37.xml;fileType=text%2Fxml
1968-06-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-06-13/toc_unixml/19680613_senate_26_s37.xml;fileType=text%2Fxml
1968-08-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-08-13/toc_unixml/19680813_senate_26_s38.xml;fileType=text%2Fxml
1968-08-14,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-08-14/toc_unixml/19680814_senate_26_s38.xml;fileType=text%2Fxml
1968-08-20,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-08-20/toc_unixml/19680820_senate_26_s38.xml;fileType=text%2Fxml
1968-08-21,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-08-21/toc_unixml/19680821_senate_26_s38.xml;fileType=text%2Fxml
1968-08-22,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1968-08-22/toc_unixml/19680822_senate_26_s38.xml;fileType=text%2Fxml
