date,url
1923-02-28,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-02-28/toc_unixml/19230228_senate_9_102.xml;fileType=text%2Fxml
1923-03-01,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-03-01/toc_unixml/19230301_senate_9_102.xml;fileType=text%2Fxml
1923-03-14,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-03-14/toc_unixml/19230314_senate_9_102.xml;fileType=text%2Fxml
1923-03-15,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-03-15/toc_unixml/19230315_senate_9_102.xml;fileType=text%2Fxml
1923-06-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-06-13/toc_unixml/19230613_senate_9_103.xml;fileType=text%2Fxml
1923-06-28,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-06-28/toc_unixml/19230628_senate_9_103.xml;fileType=text%2Fxml
1923-06-29,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-06-29/toc_unixml/19230629_senate_9_103.xml;fileType=text%2Fxml
1923-07-04,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-04/toc_unixml/19230704_senate_9_103.xml;fileType=text%2Fxml
1923-07-05,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-05/toc_unixml/19230705_senate_9_103.xml;fileType=text%2Fxml
1923-07-06,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-06/toc_unixml/19230706_senate_9_103.xml;fileType=text%2Fxml
1923-07-11,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-11/toc_unixml/19230711_senate_9_103.xml;fileType=text%2Fxml
1923-07-12,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-12/toc_unixml/19230712_senate_9_103.xml;fileType=text%2Fxml
1923-07-13,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-13/toc_unixml/19230713_senate_9_103.xml;fileType=text%2Fxml
1923-07-18,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-18/toc_unixml/19230718_senate_9_103.xml;fileType=text%2Fxml
1923-07-19,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-19/toc_unixml/19230719_senate_9_104.xml;fileType=text%2Fxml
1923-07-20,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-20/toc_unixml/19230720_senate_9_104.xml;fileType=text%2Fxml
1923-07-24,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-24/toc_unixml/19230724_senate_9_104.xml;fileType=text%2Fxml
1923-07-25,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-25/toc_unixml/19230725_senate_9_104.xml;fileType=text%2Fxml
1923-07-26,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-26/toc_unixml/19230726_senate_9_104.xml;fileType=text%2Fxml
1923-07-27,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-27/toc_unixml/19230727_senate_9_104.xml;fileType=text%2Fxml
1923-07-31,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-07-31/toc_unixml/19230731_senate_9_104.xml;fileType=text%2Fxml
1923-08-01,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-08-01/toc_unixml/19230801_senate_9_104.xml;fileType=text%2Fxml
1923-08-02,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-08-02/toc_unixml/19230802_senate_9_104.xml;fileType=text%2Fxml
1923-08-03,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-08-03/toc_unixml/19230803_senate_9_104.xml;fileType=text%2Fxml
1923-08-07,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-08-07/toc_unixml/19230807_senate_9_104.xml;fileType=text%2Fxml
1923-08-08,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-08-08/toc_unixml/19230808_senate_9_104.xml;fileType=text%2Fxml
1923-08-09,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-08-09/toc_unixml/19230809_senate_9_104.xml;fileType=text%2Fxml
1923-08-10,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-08-10/toc_unixml/19230810_senate_9_104.xml;fileType=text%2Fxml
1923-08-14,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-08-14/toc_unixml/19230814_senate_9_105.xml;fileType=text%2Fxml
1923-08-15,https://parlinfo.aph.gov.au/parlInfo/download/hansard80/hansards80/1923-08-15/toc_unixml/19230815_senate_9_105.xml;fileType=text%2Fxml
